суббота|['спортивный']
музыка|['речь', 'мировой', 'джазовый', 'народный', 'профессор', 'душа', 'духовный', 'ансамблевый', 'эктон', 'единство', 'популярный', 'город', 'джаз', 'удмуртский', 'классический', 'легендарный', 'этнический', 'органный', 'наш', 'семья', 'солнечный', 'современный', 'мир', 'стихия', 'русский']
стихия|['доброта']
создание|['комплекс', 'фотостудия', 'курс', 'мой', 'диорама', 'жалкий', 'доска', 'одежда', 'зож', 'основа', 'защита', 'поддержка', 'школа', 'нижегородский', 'itцентр', 'опробация', 'телеспектакль', 'кабинет', 'сообщество', 'обеспечение', 'санктпетербург', 'сам', 'сила', 'программа', 'здоровый', 'комплект', 'п', 'республика', 'arстенд', 'единый', 'коллекция', 'проведение', 'лига', 'команда', 'тифлокомментарие', 'инфраструктура', 'общество', 'театр', 'садовопарков', 'экспозиция', 'аудиогид', 'сильный', 'деревня', 'петербург', 'отделение', 'архив', 'мода', 'село', 'хранилище', 'гставрополь', 'садапарка', 'запуск', 'акселератор', 'артстудия', 'отряд', 'велоклуб', 'инструмент', 'безопасность', 'организация', 'равный', 'пункт', 'мультфильм', 'комната', 'пространство', 'коворкинг', 'студия', 'служба', 'распространение', 'цикл', 'музей', 'приют', 'клуб', 'база', 'модель', 'площадка', 'апробация', 'развитие', 'сеть', 'система', 'центр', 'условие']
условие|['который', 'доступность', 'функциональный', 'стационар', 'исполнение', 'предупреждение', 'возникновение', 'труд', 'безмолвие', 'лагерь', 'современный', 'санкция', 'образовательный', 'постпандемия', 'реализация', 'доступный', 'творчёс', 'самор', 'важный', 'ограничение', 'экономический', 'панда', 'трудоустройство', 'формирование', 'оздоровление', 'беременная', 'последствие', 'цифровизация', 'мегаполис', 'проживание', 'особый', 'нестабильность', 'создание', 'подготовка', 'воспитание', 'сопровождение', 'реабилитация', 'жизнь', 'центр', 'содержание', 'борьба', 'получение', 'эпидемия', 'изоляция', 'преодоление', 'занятие', 'благоприятный', 'восстановление', 'повышение', 'распространение', 'домашний', 'кризис', 'новый', 'развитие', 'пандемия']
сообщество|['профилактика', 'мобилизация', 'апробация', 'донор', 'гость', 'друг', 'отцовский', 'молодёжь', 'практик', 'школьный', 'благотворительный', 'вовлечение', 'профессионал', 'распространение', 'женщина', 'дом', 'доминанта', 'муравейник', 'доброволец', 'ресурсный', 'донорский', 'реализация', 'экологический', 'креативный', 'живой', 'г', 'школьник', 'содействие', 'фандрайзер', 'добровольческий', 'разработка', 'студенческий', 'сетевой', 'волонтёрский', 'волонтеровпрофессионал', 'адаптация', 'единый', 'применение', 'школа', 'любитель', 'муниципальный', 'организация', 'художественный', 'родитель', 'пациентский', 'детский', 'учитель', 'этнический', 'культура', 'сохранение', 'тимландий', 'региональный', 'база', 'благотворитель', 'юридический', 'использование', 'гражданин', 'взаимопомощь', 'молодой', 'развитие', 'городской', 'специалист', 'человек', 'родительский', 'молодёжный', 'профессиональный', 'местный']
район|['любовь', 'новоусманский', 'чамзинский', 'приграничный', 'петушинский', 'сергиевопосадский', 'чернянский', 'вязниковский', 'пушкинский', 'дмитриевский', 'земля', 'многонациональный', 'туймазинский', 'янао', 'богучарский', 'удалённый', 'берег', 'лутугинский', 'кондинский', 'кузоватовский', 'лабинский', 'буинский', 'пинежский', 'барабинский', 'надымский', 'санктпетербург', 'мастерская', 'нюксенский', 'белореченский', 'чувашия', 'юргинский', 'кавказский', 'рамонский', 'корткеросский', 'углегорский', 'пространство', 'хангаласский', 'лысогорский', 'площадка', 'камчатка', 'шурышкарский', 'россия', 'год', 'усольский', 'ольховатский', 'образование', 'база', 'верхнебуреинский', 'майминский', 'томский', 'воткинский', 'гайнский', 'число', 'советский', 'камышинский', 'гулькевичский', 'кимрский', 'дестинация', 'доступный', 'мошковский', 'территория', 'муезерский', 'абыйский', 'татарский', 'провинция', 'клявлинский', 'рт', 'братский', 'бадминтонный', 'черепановский', 'арктический', 'суздальский', 'эжвинский', 'автозаводский', 'ванинский', 'минусинский', 'красногвардейский', 'курагинский', 'закаменский', 'спировский', 'пряжинский', 'мемориальноисторический', 'николаевский', 'орджоникидзевский', 'приуральский', 'дзержинский', 'кунашакский', 'котельничский', 'ейский', 'кошагачский', 'волоконовский', 'целинный', 'юг', 'устьилимский', 'череповецкий', 'нижнетавдинский', 'нижневартовский', 'прохоровский', 'потребитель', 'кадомский', 'г', 'зеленодольский', 'хвалынский', 'архангельский', 'татышлинский', 'анапский', 'город', 'похвистневский', 'маслянинский', 'кичменгскогородецкий', 'сургутский', 'мирнинский', 'сельский', 'муниципальный', 'республика']
поддержка|['один', 'донор', 'практический', 'кружок', 'молодёжь', 'кризисный', 'специалист', 'информационнообразовательный', 'консультирование', 'бережный', 'доброволец', 'экспертнометодический', 'отец', 'важный', 'удалённый', 'профессионализм', 'взаимный', 'объект', 'информация', 'вопрос', 'выпускница', 'самостоятельность', 'педагогический', 'школа', 'информационноконсультативный', 'паллиативный', 'взаимопомощь', 'онкопациент', 'маршрутизация', 'внедрение', 'особый', 'родитело', 'диагностический', 'житель', 'сохранение', 'культура', 'сель', 'нутритивный', 'активный', 'рука', 'социальнопсихологопедагогический', 'программа', 'население', 'просвещение', 'социализация', 'стабильность', 'субъект', 'коррекционнопедагогический', 'аудиологический', 'информирование', 'решение', 'миссия', 'общественный', 'материнство', 'тело', 'планирование', 'ресоциализация', 'первоклассник', 'кандидат', 'благотворительный', 'экспертноправовой', 'сеть', 'инклюзивный', 'оказание', 'волонтёр', 'система', 'междисциплинарный', 'разработка', 'условие', 'старт', 'право', 'формирование', 'досуг', 'адаптация', 'инициатива', 'пара', 'поведенческий', 'восстановление', 'психологодосуговый', 'медикосоциальный', 'консалтинговый', 'технический', 'интеграция', 'профилактика', 'старший', 'дольщик', 'предоставление', 'инвалид', 'имущественный', 'социальнообразовательный', 'принятие', 'государственный', 'волонтерство', 'усыновитель', 'детяминвалид', 'организатор', 'детство', 'волонтёрский', 'выход', 'предприниматель', 'работа', 'родственник', 'равный', 'экстренный', 'психоэмоциональный', 'трудоустройство', 'педагог', 'психологосоциальный', 'консультационный', 'изучение', 'выпускник', 'воспитанник', 'проект', 'забота', 'собственник', 'информационнометодический', 'игровой', 'содействие', 'матерейодиночка', 'социальноповеденческий', 'беженец', 'респираторный', 'информационнопсихологический', 'инфраструктурный', 'консультативный', 'своевременный', 'материальный', 'общение', 'социальнопедагогический', 'защита', 'всесторонний', 'социальноправовой', 'психосоциальный', 'профессиональный', 'сопровождение', 'ветеран', 'работник', 'методический', 'системный', 'творчество', 'пропаганда', 'образовательный', 'адресный', 'подросток', 'помощь', 'организация', 'обучение', 'деятельность', 'духовный', 'добровольчество', 'лицо', 'реабилитация', 'ресурсный', 'юридический', 'родитель', 'повышение', 'пациент', 'гражданин', 'социальнопсихологический', 'психологопедагогический', 'информационный', 'женщина', 'правовой', 'ребёнок', 'развитие', 'психологический', 'человек', 'социальный', 'комплексный', 'семья']
семья|['малый', 'калужский', 'рамка', 'специалист', 'спартакиада', 'будущее', 'доброволец', 'кризис', 'российский', 'обитель', 'разный', 'детьмиинвалидамиинвалид', 'этап', 'экстремальный', 'применение', 'пациент', 'защитник', 'организация', 'zащитник', 'благо', 'средство', 'активный', 'книга', 'онлайнприёмный', 'каслинский', 'взгляд', 'услуга', 'старообрядческий', 'центр', 'здоровье', 'дорь', 'п', 'мама', 'моряна', 'мыследжхоккейный', 'усыновитер', 'народ', 'полиатлоно', 'югорский', 'островок', 'проведение', 'православный', 'продолжение', 'государство', 'выпускник', 'будущий', 'омск', 'риск', 'сейчастие', 'база', 'северск', 'реабилитация', 'мамауверенный', 'тв', 'день', 'состав', 'расширение', 'традиция', 'ресоциализация', 'орбита', 'алчевска', 'профессиональный', 'петанк', 'социум', 'оказание', 'край', 'система', 'большой', 'сильный', 'спортивный', 'выявление', 'адаптация', 'процесс', 'беременная', 'цифровой', 'роллер', 'няня', 'человек', 'туристский', 'гармавир', 'крыло', 'дорога', 'перезагрузка', 'повышение', 'шанс', 'инвестиция', 'музей', 'приют', 'улыбка', 'чемпион', 'предоставление', 'точка', 'иоанновский', 'модель', 'забытый', 'традиционный', 'экипажодный', 'залог', 'зарождение', 'успешный', 'уязвимый', 'свой', 'татианинский', 'университет', 'обычный', 'бас', 'парусный', 'колыбель', 'устойчивый', 'волейбольный', 'зависимость', 'время', 'город', 'врач', 'ситуация', 'папамамаяспортивный', 'рабочий', 'особенный', 'созависимый', 'возврат', 'школекроха', 'хамардабан', 'подрастайка', 'один', 'родный', 'реализация', 'донбасс', 'основа', 'защита', 'больший', 'добрый', 'мочь', 'компас', 'счастие', 'сельский', 'рождение', 'россия', 'год', 'позитивный', 'материнство', 'благополучный', 'регион', 'право', 'беженец', 'формирование', 'член', 'гармония', 'вич', 'село', 'подросток', 'лицо', 'опора', 'поддержка', 'период', 'создание', 'сохранение', 'история', 'неполный', 'занятие', 'программа', 'республика', 'территория', 'г', 'содействие', 'опекунский', 'малоимущий', 'каждый', 'дружный', 'мигрант', 'инвалид', 'фокус', 'помощь', 'здоровый', 'кровный', 'крепкий', 'кризисный', 'школа', 'семья', 'детейсирота', 'детство', 'неблагополучный', 'группа', 'условие', 'мой', 'особый', 'молодой', 'малообеспеченный', 'счастливый', 'весь', 'детьмиинвалид', 'приёмный', 'многодетный', 'ребёнок']
ребёнок|['комплекс', 'ипповенция', 'ментальный', 'курс', 'военнослужащий', 'метод', 'специалист', 'проживой', 'кристалл', 'неговорящий', 'раненый', 'интернетмастерский', 'принцип', 'основа', 'поставщик', 'правило', 'посёлок', 'защита', 'русло', 'маршак', 'солнышко', 'улица', 'красноярск', 'танец', 'любимый', 'желанный', 'отставание', 'молоко', 'организация', 'соотечественник', 'родственник', 'равный', 'яркий', 'чудо', 'культура', 'формат', 'совершенствование', 'дислексия', 'солнечный', 'сила', 'империя', 'панорама', 'центр', 'программа', 'талантливый', 'семейбеженец', 'смелый', 'кровный', 'диабет', 'дошк', 'росток', 'отчизна', 'севастополь', 'поселение', 'тяж', 'другой', 'номтый', 'пенза', 'магнитка', 'золото', 'мордовия', 'необычный', 'обучение', 'гражданин', 'изготовление', 'казань', 'россия', 'роббый', 'чтение', 'чернобыль', 'элемент', 'экомультик', 'дух', 'достояние', 'способенный', 'статус', 'база', 'реабилитация', 'редкий', 'лишний', 'продленка', 'стационар', 'забота', 'повыш', 'юношество', 'несовершеннолетний', 'дисфункция', 'интернат', 'кат', 'театр', 'женщина', 'патология', 'сеть', 'школинтернат', 'окошко', 'счёт', 'алтай', 'большой', 'маршрут', 'река', 'ожог', 'получение', 'башкортостан', 'участник', 'наркотик', 'век', 'экология', 'мера', 'недостаток', 'путёвка', 'дорога', 'маломобильный', 'музей', 'незрячий', 'слабовидящий', 'дисграфия', 'лес', 'юноша', 'состояние', 'мобильный', 'класс', 'предоставление', 'район', 'пожилой', 'герой', 'мент', 'проявление', 'детисчастливый', 'возможность', 'опека', 'внук', 'войныпоколение', 'дошкольнога', 'месяц', 'ваш', 'зависимый', 'уровень', 'байкал', 'зебра', 'собака', 'кладовая', 'больничный', 'арт', 'осознание', 'сфера', 'структурирование', 'трудовый', 'дтгд', 'мудрый', 'сибирь', 'глория', 'ключ', 'опыт', 'работа', 'помощь', 'мать', 'оставшихс', 'этап', 'поддержка', 'днр', 'мочь', 'создание', 'конь', 'горло', 'республика', 'чувашия', 'современный', 'онкозаболевание', 'педагог', 'рождение', 'тмнр', 'планета', 'проект', 'традиция', 'доступный', 'время', 'хороший', 'формирование', 'адаптация', 'приговор', 'человек', 'гармония', 'мигрант', 'профессия', 'больница', 'село', 'задержка', 'конструктор', 'руководство', 'слепой', 'белгородчин', 'ситуация', 'слабослышащий', 'творчество', 'разный', 'школа', 'сохранение', 'волга', 'средство', 'солнце', 'новорождённый', 'г', 'вич', 'профилактика', 'залог', 'маленький', 'город', 'навык', 'развитие', 'малый', 'донбасс', 'заболевание', 'онкобольной', 'паллиативный', 'проблема', 'период', 'дом', 'глухой', 'чужой', 'группа', 'сильный', 'мир', 'сельский', 'условие', 'счастливый', 'одарённый', 'малолетний', 'недоношенный', 'сирота', 'наш', 'больной', 'приёмный', 'диагноз', 'каждый', 'тяжелобольной', 'здоровый', 'год', 'ребёнок', 'родитель', 'война', 'синдром', 'аутизм', 'инвалидность', 'инвалид', 'семья', 'особенный', 'особенность', 'особый', 'нарушение', 'взрослый', 'молодёжь', 'расстройство', 'раса', 'подросток']
лечение|['профилактика', 'больница', 'движение', 'фгбуз', 'группа', 'созависимость', 'стационарный', 'выездной', 'реабилита', 'заболевание', 'учреждение', 'вичинфекция', 'промедление', 'наказание', 'онкоцентр', 'реабилитация', 'пациент', 'вич', 'рак']
сопровождение|['кураторский', 'включение', 'инвалид', 'сирота', 'ресоциализация', 'дальнейший', 'психологооздоровительный', 'социальнобытовый', 'стартовый', 'доброволец', 'взрослый', 'финистый', 'субъект', 'мероприятие', 'действие', 'грамотный', 'психосоциальный', 'спортсмен', 'жена', 'инклюзия', 'развитие', 'тьюторский', 'координационный', 'информационноконсультационный', 'женщина', 'консультирование', 'инклюзивный', 'системный', 'надомный', 'родитель', 'методический', 'социальнопедагогический', 'юридический', 'социальноправовой', 'лицо', 'пациент', 'детейинвалид', 'социальноправовый', 'наставничество', 'поддержка', 'гражданин', 'социальнопсихологический', 'индивидуальный', 'психологический', 'медикосоциальный', 'психологопедагогический', 'человек', 'ребёнок', 'комплексный', 'социальный', 'семья']
ситуация|['зона', 'курс', 'санктпетербург', 'влад', 'пот', 'автопомощь', 'число', 'мама', 'перспектива', 'архитектура', 'пандемия', 'возможность', 'весь', 'поддёр', 'вследст', 'цель', 'место', 'насилие', 'поддержка', 'вершина', 'экстремальный', 'пространство', 'финансовый', 'трудовой', 'учёт', 'город', 'конфликт', 'результат', 'семья', 'болезнь', 'организация', 'сердце', 'продолжение', 'мост', 'совершенствование', 'создание', 'бездомность', 'москва', 'экстренный', 'портал', 'база', 'дом', 'г', 'условие', 'получение', 'лицо', 'эпидемиологический', 'время', 'обучение', 'человек', 'период', 'трудный', 'помощь', 'покров', 'территория', 'связь', 'чрезвычайный', 'кризисный', 'жизненный']
